17373	61023	40031	13659	44953	41534	29692	41037	25712	25844	21830	48331	66928	27948	53864	37299
17005	59461	38622	13488	44124	41156	29243	40217	25450	25871	21479	46418	64287	27090	51972	36221
16818	57637	38330	13396	42882	40433	28821	39719	25079	25528	21343	45994	62729	27278	51093	35289
17085	60143	38837	13455	43870	41382	28861	39761	25244	25751	21329	47002	64287	27293	51631	36522
16684	57999	38343	13310	42466	40652	28797	38945	24903	24847	21223	44761	61960	26975	50522	35437
16864	58083	38810	13481	43044	40652	28845	39945	24966	25725	21372	46699	63219	27307	52041	35750
16948	59696	38959	13364	43289	40770	28512	38783	24760	25270	21089	45378	63153	27213	51005	35808
17218	62826	40564	13722	44813	42387	29574	40579	25193	25437	21621	47756	65390	27827	54934	37375
17184	62535	40390	13659	44518	42198	29383	40260	25079	25067	21587	47678	65530	27917	54909	37087
17432	62989	40873	13741	46624	42753	29684	41610	25470	25871	21641	49311	67185	28116	55549	38237
16961	59963	38796	13429	44192	41291	28559	39818	25010	25073	21156	47174	64696	27410	51721	36643
16398	54632	36839	13127	41081	38555	27439	37860	23849	24545	20402	44124	57971	26296	48371	34180
16490	55757	37211	13191	41066	38689	27184	37199	23528	23983	20259	43603	58055	26248	49042	34716
17042	59520	38716	13464	44708	40903	28216	40245	24897	25048	21094	47561	65007	27191	52225	36619
16861	58450	38823	13401	42898	39846	28001	39509	24101	24250	20841	47098	62183	27184	52133	36437
16742	57999	38595	13396	43305	40799	27963	39260	24101	24816	20633	45504	60839	26918	51093	35761
16884	57943	37899	13331	43603	39846	27483	39191	24256	24509	20628	46680	62374	26833	51293	36008
16851	57637	38146	13361	43938	40202	27834	39398	24202	24454	20551	46493	61054	26698	50872	36043
16661	57915	38120	13175	42324	39551	27025	37603	23443	23832	20140	44587	60173	26734	50349	35587
16439	54707	36449	13089	41519	38093	26489	37680	23319	23539	20061	44830	58422	26079	49186	34972
16385	54532	36766	13118	41825	38330	26727	37899	23103	22873	19922	44656	56763	25904	48674	34994
16131	54085	36692	13015	40375	38303	26461	37074	22701	23064	19789	43060	55471	25864	48391	33796
16319	55523	36570	12933	41007	38316	25844	36186	22589	22987	19348	42737	56495	26045	47347	34561
17184	62342	40711	13607	45468	41779	28177	40873	23855	24137	20651	48960	63416	27557	54507	37744
17048	63983	40652	13509	45684	42356	27925	40073	23972	23913	20492	48131	65390	27879	54184	37590
16468	57471	37224	13064	41841	39412	26262	37860	22900	23314	19725	45504	58995	26385	49104	35198
16628	58851	38343	13191	43109	39832	26448	38067	22911	23103	19712	45630	60233	26818	50522	36401
16684	60595	38932	13255	43921	40932	26982	39000	23130	23460	19943	46624	61240	27082	51585	36558
16831	60809	38649	13299	44107	40873	26748	39551	23297	23619	19935	47913	62826	27003	51495	36595
16590	60023	38891	13193	43060	40770	26854	38878	23125	23308	19952	46530	61865	27155	51361	35984
16432	58764	38449	13118	42340	40031	26330	38120	22378	22949	19556	45147	59169	26663	50762	35552
16522	57033	38211	13080	42167	39761	25811	31381	22363	22819	19552	46400	61271	26904	51473	35773
16073	39467	36852	13060	36534	39579	24479	16612	21977	22089	18356	45006	59140	26434	50048	35610
12649	14789	29904	12346	16439	37312	22012	5586.6	20845	20601	16808	45884	55471	24376	50784	34343
10385	10508	25379	11121	11278	31014	20442	3687.8	20127	20193	15254	43904	39013	20537	46643	29145
7941.4	6566.1	18812	8800.1	7490	14383	16991	2428.2	18726	18135	12055	44988	21047	11760	34638	22264
7364.3	6009	17092	7996.3	6836.6	10357	15779	2264.1	19327	18463	10959	50762	17983	8983	28093	21508
6133	5178.9	13004	6246.2	5764.6	6207.1	11708	2089.2	16687	16372	8684.2	47328	13378	6917.8	15680	19814
5543.8	4835.2	11307	5495.4	5360.9	5027.5	9979.3	1986.3	14980	14732	7640.1	42230	11660	6293.4	11370	17892
4941.3	4549.8	9470.8	4597.6	5062.7	3936.1	8007.8	1872	12748	12437	6316.7	40623	9985.5	5751.3	7410.1	16445
4901.1	4600.7	9142.3	4447.3	5195.6	3782.6	7616.3	1948.6	12294	11953	5969.9	46699	9800.3	5801.4	6652.7	17328
4584.1	4495.3	8010.1	3963.3	5149.8	3492.9	6486.2	1956.5	10166	10445	4983.9	43404	8914	5639.7	5559.5	16908
4246.7	4279.9	7160.3	3631	5000.6	3315	5820.3	1880.3	8775.4	8709.8	4391.6	35785	8263.8	5436.5	5137.3	15613
4035.6	4219.4	6364.5	3334.3	5062	3216.5	5147.7	1926	7367.4	7623.9	3748.9	31899	7719.9	5356.6	4898.4	15446
4099.7	4371	6241.1	3321	5286.4	3308.6	5032.9	2001.7	7077.7	7127.3	3636	34159	7916.4	5603.2	5085.9	16477
3982.1	4405.7	5661.8	3127.3	5325.7	3320.1	4551.6	2000.7	6069	6215.6	3220.9	29650	7740.8	5668.7	5065.4	16599
3819.2	4349.4	5228.5	2938.1	5183.1	3274.1	4277	1962.2	5488	5510.3	3010.3	25784	7509.1	5564	4920.2	15815
3767.3	4425.3	4771.5	2760.6	5098.2	3275.9	3957.4	1935.4	4778.5	4767	2748	22389	7494.3	5484.3	5004	15987
3747.4	4499.5	4609.3	2717.6	5141.5	3348.6	3843	1939.5	4573.6	4687.8	2682.9	21251	7620.6	5412.4	5042.4	16379
3696.8	4543.7	4266.1	2595	5057.3	3378.7	3650.9	1943.3	4142.9	4129	2519.9	18451	7756.2	5244.7	5126.3	16259
3652.4	4537.6	4074.4	2517	4982.6	3373.6	3513.5	1917.3	3934	3909.1	2444.9	16954	7826.3	5131.1	5120.1	15896
3586.7	4560.8	3816.1	2465.4	4947.9	3382	3342.6	1914.5	3684.8	3772.4	2340.3	14953	7939.1	5020.8	5248.2	15851
3578.4	4576.1	3678.8	2425	4939.3	3409.5	3278.1	1919.1	3598	3700.9	2313.2	14260	8074.9	4993.3	5278.6	15851
3548.3	4632.2	3497.2	2379	4955.2	3457.6	3205.3	1954	3457.2	3578.9	2258.6	12774	8232.7	4987.9	5366	15743
3515.9	4653.4	3403	2353	4889.9	3430.7	3158.4	1969.8	3377.3	3360.2	2213.3	12077	8293.8	4978.5	5394.9	15510
3455.3	4637.2	3196.9	2297.4	4842.3	3410.5	3055.9	1989.2	3265.5	3377.3	2182.1	10947	8342.1	4939.3	5432.1	15147
3468.6	4691.6	3144.3	2318.1	4896.5	3430.7	3046.9	2039	3262.7	3352.3	2169.3	10580	8479.3	4954.6	5490.2	15394
3424.1	4721.2	3022.6	2284.5	4843.6	3417.5	2979.9	2058.8	3177.8	3169	2144.5	9771.9	8572.8	4977.2	5548.3	14983
3415.6	4784.9	2952.3	2258.6	4868.3	3455.3	2977.4	2066.6	3135.6	3154.4	2138.8	9355.9	8582.8	4962.6	5564.8	15069
3388	4790	2836.8	2245.8	4857.9	3430.7	2905.8	2085.6	3065.3	3184.9	2119.2	8680.3	8604.2	4980.5	5677.9	14925
3346.3	4781.7	2761.8	2205.1	4799.7	3394.1	2868.5	2087.2	3016.6	3042.6	2091.5	8315.5	8571.5	4945.9	5628.2	14559
3302.3	4812.5	2679	2210.2	4842.3	3385.2	2817.8	2129.9	2991.7	3012	2066.3	7762.9	8600.4	4985.9	5716.4	14435
3285.9	4833.9	2647.3	2191.2	4855.9	3405.3	2821.4	2155.5	2985.4	2954.3	2066.3	7516.6	8627	5009.4	5716.4	14383
3286.8	4906.3	2561.8	2169	4897.8	3436.8	2798.5	2178.7	2938.9	2933.1	2080	7170.4	8670.1	5022.1	5813.2	14357
3309.1	5001.3	2581	2207.5	5004.7	3467.1	2816.2	2224.2	2970.2	2912.8	2084.3	7059	8873.2	5129.1	5927.1	14678
3310.9	5073.6	2501.8	2179.7	5038.3	3487.1	2780.9	2243.1	2923.6	2974	2093.2	6756.5	8879.8	5162.9	6040.9	14678
3179.1	4874.2	2398	2119.2	4899.1	3364.8	2687.6	2206.5	2845.3	2860.7	2008.1	6315.8	8501.6	4999.3	5821.1	13787
3142.1	4918.8	2336	2089.5	4916.9	3384.3	2651.6	2215	2813.4	2911.6	2006.5	6003.2	8529	5050.5	5863.1	13599
3192.4	5014.7	2347.7	2131.2	5064.1	3429.3	2688	2277.9	2846.1	2870.5	2037.7	6002.4	8667.6	5131.1	6036	13987
3184.4	5139.4	2333.9	2122.5	5103	3465.2	2684.1	2308.3	2820.6	2782.5	2032.5	5781.8	8822.2	5197.7	6092.2	14044
3250.6	5250.3	2331.4	2144.5	5236.2	3525.5	2708.6	2347	2841.6	2889.3	2080.4	5810	9000.4	5315	6289.9	14556
3220.5	5266.6	2289.8	2141.8	5310.7	3539.1	2687.2	2377.9	2837.6	2963.1	2079.4	5596.4	9048.7	5355.1	6376.7	14350
3089.5	5111.9	2215.7	2076.4	5152.5	3423.2	2607.2	2327.2	2740.8	2723.1	1992.4	5276.5	8693.1	5163.6	6107.9	13561
3099	5157.4	2157.9	2063	5233.4	3444.9	2587.8	2348.4	2723.1	2790.1	2002.3	5138.7	8672.7	5164.3	6184.2	13664
3070.1	5156	2152.5	2058.1	5220.8	3413.3	2556.1	2360.8	2707.5	2716.9	1983.5	5034.3	8741.9	5199.1	6183.4	13431
3108.5	5355.9	2162.6	2072.8	5407.3	3510.6	2605.3	2418.8	2727.8	2695.4	2017.4	4969.9	8961.7	5281.5	6331.4	13908
3145.2	5424.8	2170.7	2093.2	5497.6	3549.2	2629.7	2472.3	2751.9	2742.8	2052.6	5008.7	9121.9	5364.5	6491.5	14196
3141.7	5522.9	2157.2	2085.9	5589.6	3573.1	2617.1	2490	2734.1	2741.2	2057.8	4878.1	9237.2	5421.1	6607	14257
3084.7	5421.9	2101.7	2064.3	5595.7	3533.3	2560.7	2480.8	2715.3	2782.1	2003.6	4715.5	9067.6	5351.5	6475.5	13844
3079.5	5486.5	2069.9	2037.4	5643.5	3541	2540.8	2489.2	2684.8	2778.5	2014.5	4615.5	9097.4	5342.9	6505	13829
3086.4	5574.6	2094.8	2057.2	5718.7	3581.9	2576.5	2533.7	2694.2	2700.4	2030.6	4587.1	9190.3	5384.1	6607.9	14047
3095.5	5617.6	2067.3	2062.4	5858.3	3603.9	2556.5	2552.8	2706.3	2821.8	2030.3	4494	9298.4	5446	6702.5	14072
3084.3	5658	2070.5	2059.8	5905.4	3609.8	2557.7	2557.3	2693	2825	2026.4	4440.7	9302.6	5461.5	6740.7	14094
3068.8	5687.1	2064	2052.6	5964.2	3608.3	2558.8	2603.4	2685.6	2677.5	2024.8	4388.1	9375.6	5457.8	6761.2	14022
3126	5839.3	2086.3	2082.6	6143	3686.8	2599.2	2651.2	2722	2699.3	2065.6	4427.1	9615.4	5550.5	6951.5	14546
3130.8	5903	2072.2	2075.8	6253.1	3703.9	2568.9	2654.7	2720	2833.5	2065.6	4338.3	9745.1	5627.5	7024.6	14496
3115.1	5916.6	2072.8	2071.5	6257.3	3711.9	2592.7	2681	2700.4	2729.8	2073.2	4319.7	9688.8	5607	7050.1	14575
3113.8	5992.6	2068.3	2074.8	6365.3	3725.1	2574.2	2714.5	2708.6	2663.1	2060.7	4279.3	9878.7	5626	7081.7	14575
3055.5	5918.2	2035.8	2047.4	6321	3679.8	2534.1	2688	2684.5	2650.8	2032.5	4165.3	9724.3	5573.8	6968	14170
3055.5	5942.4	2036.7	2051	6389	3675.8	2534.5	2713.3	2663.9	2659.7	2038.7	4118.5	9740.6	5597.2	7083.6	14178
3061.5	6016.3	2040.3	2040.6	6437.4	3705.4	2540.8	2711.8	2642.3	2654.3	2045.8	4096.9	9758.5	5579.8	7133.3	14303
3058.5	6082.2	2028.3	2037.7	6542.7	3736.2	2547.9	2751.9	2659.3	2633.5	2053.6	4068.9	9868.1	5623.7	7190.5	14298
3075.7	6193.5	2053.9	2056.8	6670.2	3785.2	2571.9	2776.9	2671.7	2647.7	2063.7	4057.4	10012	5681	7314.7	14638
3058.9	6146.4	2017.4	2040.6	6734.1	3763.7	2521	2762.6	2652.3	2774.1	2039	3966.5	9893.8	5622.2	7266.5	14409
3091.2	6303.7	2063.7	2070.5	6863.2	3830.6	2580.6	2835.5	2697.7	2668.2	2084	4033.4	10245	5743.6	7422.6	14778
3060.6	6258.2	2038	2045.8	6859.4	3784.7	2536.3	2816.6	2640	2593.9	2050.7	3949.4	10088	5654.9	7385.1	14517
3002.2	6139.7	1999.1	2019.3	6788.4	3748.9	2489.6	2776.1	2615.5	2696.9	2014.5	3838.4	9840.9	5591.1	7291.1	14064
3021.7	6196.1	1993	2010.3	6856.5	3751.5	2483	2783.7	2609.1	2735.7	2026.7	3828.5	9922.7	5616.9	7346.7	14125
3073.9	6422.4	2056.2	2058.8	7093.5	3852.4	2560.7	2884	2684.1	2651.6	2074.5	3926.6	10395	5758.3	7543.2	14697
3081.7	6506.7	2055.9	2047.1	7187.5	3890.6	2572.7	2890.2	2668.9	2675.1	2091.2	3899.1	10445	5774.7	7620.6	14729
3080.8	6520.2	2048.7	2051.3	7245.1	3898.5	2554.6	2884.4	2658.9	2758.2	2077.7	3855	10401	5784.1	7688.1	14914
3049.9	6442.7	2032.9	2047.7	7273.7	3842.5	2529.2	2902.5	2658.5	2668.2	2058.1	3824.9	10344	5729.6	7626	14567
3036.6	6463.9	2032.9	2028.3	7213.7	3848.8	2523.7	2900.4	2640	2647.7	2057.2	3804.7	10354	5688.7	7605.5	14412
3023.4	6474.6	2026.4	2024.5	7287	3855.5	2516.2	2911.6	2634.7	2600.3	2040	3767.3	10367	5672.5	7596.9	14389
3067.5	6604.2	2051.3	2052.3	7462.6	3922.8	2534.5	2930.6	2653.5	2765.4	2065.3	3776	10496	5778.6	7792.8	14716
3076.5	6714.6	2067.6	2052.9	7575.4	3970.3	2556.9	2965.6	2671.7	2814.6	2081	3770.8	10627	5813.2	7847.6	14827
3096.4	6815.8	2104.4	2078.7	7645.6	3988	2588.9	3019.6	2695.4	2650.8	2111	3829	10928	5895.8	7982.5	15038
3127.3	6899.5	2109.6	2096.1	7820.7	4040.5	2587.4	3041.3	2703.5	2801.7	2108.6	3821.8	10961	5912.6	8108.7	15300
