3831.6	5003.3	4330.2	2525.9	3971.9	3865.5	3295	2206.2	3856.1	3930.3	2971.9	8535.2	8200.6	4630.4	6080.5	15357
3842.5	5058	4284.5	2521.8	4007.9	3874.4	3294.5	2212.3	3853.5	3899.6	2964.8	8403	8330	4652.1	6132.1	15467
3829	5102.3	4259.8	2520.7	4043.7	3908.6	3288.6	2208.5	3844.1	3942	2932.3	8219.6	8334.8	4662.8	6109.6	15490
3815.1	5153.2	4263.8	2525.9	4065.6	3898.5	3315	2222.2	3846.2	3784.2	2928.1	8079.6	8473.1	4730.1	6158.1	15487
3757.1	5098.2	4188.9	2487.8	4003.6	3850.3	3273.2	2203.8	3798.5	3768.3	2902.5	7924.3	8410.3	4705.4	6123	15119
3756.5	5143.5	4153.5	2468.7	4038.3	3854.5	3263.2	2186.8	3774.9	3776.5	2875.8	7721	8481.7	4732.6	6111.3	15111
3770.8	5186.5	4123.5	2492.5	4104.1	3885.9	3270.4	2207.9	3801.1	3874.4	2901.7	7769.5	8555.2	4755.5	6175	15415
3753	5206.1	4106.8	2477.1	4132.3	3899.6	3268.6	2193.6	3774.4	3829	2870.9	7544.3	8582.8	4779.8	6185.1	15363
3788.8	5264.5	4095.8	2468.3	4142.9	3908.6	3294	2210.2	3768.3	3730.6	2892.6	7618.5	8718.7	4807.4	6217.3	15461
3766.8	5307.1	4064.5	2461	4198.4	3957.4	3311.8	2215.4	3784.7	3736.7	2900.9	7491.1	8823.5	4828.7	6229.2	15499
3665.8	5186.5	3991.2	2429	4116.3	3863.9	3247.4	2189.5	3720	3694.8	2833.9	7220.8	8625.7	4758	6128.8	14846
3693.8	5222.2	3933.5	2418.1	4183.2	3871.2	3225.9	2169.3	3689.8	3835.8	2829.1	7149.3	8685.4	4762.5	6164.9	15038
3719	5297.8	3960.6	2434.8	4258.1	3944.1	3284.5	2200.4	3727.1	3766.2	2859.1	7189.5	8785.8	4817.7	6225.8	15351
3677.3	5306.4	3960.6	2432.6	4254.7	3907.5	3265.5	2206.8	3717.5	3714.5	2844.5	7073.8	8902.1	4868.3	6262.5	15105
3716.5	5392	3967.6	2443.8	4323.8	3946.2	3266.8	2213.6	3730.1	3722.5	2833.9	7061.9	9038	4889.3	6286.5	15432
3723	5439.4	3946.8	2432.2	4391	3992.3	3292.2	2212.6	3712.4	3798.5	2847.3	6993.3	9081.1	4912.2	6319.3	15604
3688.8	5454.1	3931.3	2409.5	4352.9	3962.8	3289	2203.8	3680.8	3634	2835.1	6921.6	9146.4	4903.7	6277	15289
3687.8	5457	3910.1	2411.6	4408.1	3956.9	3286.8	2226.3	3705.4	3657.8	2838	6888	9260.8	4920.2	6307.2	15317
3722	5540.1	3925	2441.7	4491	3996.6	3302.3	2235.5	3716.5	3807.8	2854.2	6908.2	9346	4975.2	6439.1	15686
3695.8	5573	3933.5	2420.3	4510.9	4036.7	3346.3	2247.5	3714	3657.8	2854.6	6827.1	9445.1	4985.9	6399.5	15583
3722	5615.3	3945.2	2438.4	4551	4026.9	3333.4	2253	3723.6	3700.4	2847.3	6830	9565.9	5035.6	6469.3	15716
3715	5648.1	3914.9	2430.4	4609.3	4043.2	3323.8	2258.9	3734.7	3705.9	2845.3	6785.6	9687.3	5060	6472.8	15773
3643.9	5548.3	3859.2	2398.3	4549.2	3989.1	3291.8	2245.5	3678.8	3674.8	2820.2	6659.2	9519.7	4964.5	6384.6	15317
3655.8	5576.8	3849.3	2407.7	4649	4026.9	3307.7	2250.3	3682.3	3801.6	2829.9	6620.7	9551.4	4987.2	6452.4	15534
3658.8	5674.8	3882.8	2406.2	4664	4056.3	3339.4	2267.9	3678.3	3664.3	2823	6602.4	9712.5	5022.1	6456	15598
3674.8	5674.8	3861.3	2407.3	4750.4	4053.6	3319.6	2264.8	3698.3	3785.2	2833.5	6587	9794.3	5046.4	6519.3	15698
3698.8	5801.4	3913.8	2432.6	4799	4117.4	3360.2	2299.5	3708.4	3689.8	2835.5	6617.9	9994.7	5096.8	6562.5	15950
3683.8	5833.7	3910.1	2404.8	4825.5	4119	3384.8	2298.5	3698.3	3639.4	2860.3	6595.1	10092	5127.7	6611.5	15839
3655.8	5792	3858.2	2392.9	4845.5	4109.6	3341.7	2264.1	3663.3	3787.2	2815.8	6460.4	9938	5071.6	6533.7	15707
3657.3	5819.5	3851.4	2386.8	4885.3	4125.1	3357.4	2281.4	3669.3	3692.3	2830.7	6449.8	10077	5078.4	6571.6	15734
3670.8	5851.1	3859.7	2394	4931.4	4131.8	3374.5	2290.5	3663.3	3648.4	2833.5	6466.6	10092	5085.9	6598.8	15875
3659.3	5879.8	3870.2	2399	4967.9	4129	3348.1	2297.4	3675.8	3762.7	2829.9	6438.2	10251	5147.7	6659.2	15782
3685.8	5976.4	3910.1	2416.7	5054.6	4200.7	3403.9	2311.8	3694.8	3799.6	2857.1	6456	10388	5176.1	6742.5	16125
3681.3	6050	3932.4	2419.9	5093.4	4197.9	3407.2	2336.7	3698.8	3679.3	2836.4	6437.4	10547	5217.3	6753.7	16128
3731.1	6124.6	3954.8	2428.2	5171.2	4251.8	3453.4	2356.5	3725.6	3674.8	2889.3	6556.2	10774	5279.3	6849.9	16448
3729.6	6173.3	3968.1	2432.6	5225.7	4254.1	3450.1	2366.9	3725.1	3662.3	2874.6	6515.7	10895	5283.6	6873.7	16464
3741.3	6177.5	3950	2435.5	5294.3	4277	3468.6	2378.3	3735.7	3725.1	2880.7	6522	10863	5257.4	6865.1	16658
3736.2	6234.3	3984.2	2445.3	5358.8	4282.7	3448.2	2381.8	3753	3756	2860.7	6463.9	11073	5325.7	6929.3	16693
3666.3	6144.7	3909.6	2396.9	5273.7	4247.8	3412.4	2336	3662.3	3781.1	2837.2	6335.8	10754	5214.5	6815.8	16137
3657.8	6191.8	3922.8	2396.5	5320.7	4251.8	3434.5	2381.5	3688.3	3689.3	2826.3	6361.9	10924	5222.2	6791.2	16088
3689.8	6242	3942	2401.9	5397.8	4292.5	3456.7	2375.8	3705.9	3724.1	2849.3	6375.8	11061	5249.6	6834.7	16337
3696.8	6271.9	3939.8	2407.3	5455.6	4292.5	3459.1	2386.1	3693.8	3667.8	2843.7	6376.7	11148	5248.2	6894.7	16417
3747.9	6417.9	4003.6	2438.8	5560.3	4367.5	3498.1	2418.1	3737.2	3708.9	2875	6469.3	11449	5336.4	7001.1	16841
3728.6	6415.3	4017.7	2431.9	5573.8	4356.4	3523.6	2444.2	3746.4	3701.9	2891.4	6505.8	11509	5363.8	7043.2	16762
3743.3	6475.5	4024.7	2431.9	5623.7	4376.3	3527.5	2446	3749.4	3738.2	2911.6	6501.4	11643	5369.6	7091.6	16861
3749.9	6515.7	4041	2440.6	5718.7	4424.1	3545.4	2458.4	3768.8	3848.8	2912.8	6493.3	11675	5397.1	7123.4	17015
3683.3	6432.9	4010.6	2415.2	5633.6	4357.5	3499.6	2427.9	3711.9	3857.1	2878.3	6370.6	11531	5347.2	7073.8	16493
3717	6555.3	4051.9	2425.3	5745.9	4423.5	3547.8	2443.5	3725.6	3768.3	2879.1	6394.2	11723	5371.7	7082.7	16756
3666.3	6493.3	4005.2	2388.6	5666.4	4374.5	3508.7	2434.8	3700.4	3702.4	2859.9	6334	11626	5323.5	6991.4	16322
3689.8	6555.3	4036.1	2408	5760.7	4375.1	3492.4	2451.5	3720.5	3741.3	2849.3	6357.5	11777	5374.6	7073.8	16557
3703.9	6629.8	4087	2431.9	5860.7	4440.1	3549.7	2487.4	3759.6	3825.9	2874.2	6402.1	11922	5406.6	7148.3	16808
3725.1	6711.8	4117.4	2440.6	5931.9	4472.4	3569.7	2506.6	3779.5	3827.5	2892.2	6448.9	12157	5479.1	7224.8	16984
3673.3	6543.6	4031.8	2393.6	5802.2	4375.7	3499.1	2452.2	3652.8	3693.3	2843.2	6333.2	11748	5328.6	7075.7	16366
3696.8	6677.6	4105.7	2434	5972.3	4440.7	3566.7	2516.2	3745.4	3723	2871.3	6406.5	12047	5399.3	7211.7	16835
3739.3	6783.7	4117.9	2427.5	6027	4512.8	3594.1	2527.7	3759.1	3717.5	2891	6475.5	12327	5419.7	7227.9	16964
3728.1	6818.6	4167	2454.4	6110.4	4538.8	3608.8	2546	3770.8	3875.4	2904.2	6455.1	12364	5465.1	7334.3	17146
3657.8	6703.5	4096.9	2398.3	5956.9	4450.9	3566.7	2508.4	3678.8	3647.9	2848.1	6319.3	12057	5353.7	7163.3	16334
3706.9	6828.1	4152.4	2405.1	6044.2	4488.6	3583.3	2514.4	3698.3	3670.3	2865.2	6387.2	12335	5408.8	7238	16573
3780.6	7006	4245.5	2467.2	6216.4	4598.8	3661.3	2578.4	3771.9	3780.6	2935.2	6567.9	12766	5548.3	7486.9	17391
3780.6	7038.3	4276.4	2473.4	6302	4600.1	3665.3	2588.9	3789.8	3804.7	2936.8	6574.3	12851	5548.3	7530.4	17587
3757.6	7006	4275.3	2461.3	6256.5	4577.3	3658.3	2600.7	3790.8	3819.2	2925.2	6546.3	12822	5543.8	7511.3	17307
3769.3	7100.5	4297.1	2473.1	6354	4628.5	3667.3	2603.4	3797.5	3869.1	2916.5	6529.2	12939	5559.5	7551.8	17485
3791.3	7180.4	4340	2484.8	6426.8	4667.1	3709.4	2648.9	3848.2	3867	2950.2	6632.5	13225	5608.5	7612	17680
3806.3	7257.4	4381.6	2485.5	6473.7	4706.7	3750.4	2670.9	3869.7	3863.4	2962.7	6662.8	13448	5637.4	7632.5	17762
3772.4	7122.4	4324.9	2466.1	6414.4	4625.4	3674.8	2624.7	3783.1	3925	2919	6584.2	13069	5552.8	7574.3	17457
3754	7196.5	4335.4	2451.5	6438.2	4661.5	3692.3	2654.3	3816.6	3860.8	2901.3	6569.7	13187	5540.1	7523	17263
3800.1	7311.6	4402.8	2477.1	6528.3	4718.7	3748.9	2672.8	3805.2	3801.6	2931	6663.8	13420	5606.2	7660.8	17608
3785.2	7334.3	4406.3	2483	6603.3	4734.5	3743.8	2684.5	3836.8	3934.5	2947.3	6668.4	13448	5588.9	7669.5	17687
3777.5	7345.6	4436.6	2485.5	6566.1	4714.9	3745.4	2688.7	3825.4	3913.8	2950.2	6677.6	13552	5627.5	7734.2	17598
3803.2	7387.1	4449.1	2483.7	6684	4774	3784.7	2706.7	3839.9	3890.6	2958.5	6709	13526	5601.7	7718.8	17722
3796.5	7358.1	4434.8	2458.1	6592.4	4711.1	3750.9	2696.9	3794.9	3770.3	2926.9	6681.3	13580	5589.6	7667.3	17391
3766.8	7409	4483.2	2466.5	6630.7	4739	3769.3	2720	3836.8	3867	2929	6664.7	13678	5600.2	7707.8	17412
3786.2	7470	4476.6	2473.8	6710	4790.7	3769.3	2722.7	3832.1	3973.5	2945.6	6720.2	13703	5594.2	7705.6	17545
3813	7564.6	4544.9	2482.6	6750	4817.1	3821.3	2751.9	3837.3	3812.5	2957.3	6780.9	14024	5662.6	7805.1	17665
3799.1	7573.2	4530.3	2478.2	6751.9	4824.2	3806.8	2758.6	3829.5	3796.5	2927.3	6727.6	13905	5613.8	7748.5	17598
3818.7	7625	4562.6	2487.4	6825.2	4833.9	3808.9	2754.7	3831.1	3878.6	2951.8	6811	14072	5642	7851	17722
3787.2	7589.3	4565.1	2485.5	6778.1	4780.4	3783.1	2758.2	3827	3922.3	2927.7	6752.8	13925	5605.5	7838.6	17626
3764.2	7610.9	4603.8	2481.1	6848.9	4850.1	3822.3	2764.6	3824.4	3935	2938.9	6744.4	13972	5604	7808.4	17524
3821.8	7759.6	4682.8	2490.7	6857.5	4882.7	3881.2	2813	3860.8	3895.9	2977.4	6867	14409	5709.5	8003.2	17744
3804.7	7745.2	4689.1	2499.9	6926.4	4891.9	3878.6	2827.1	3893.3	3954.2	2972.8	6858.5	14378	5678.7	7951.7	17830
3861.8	7887	4763.8	2524	7039.3	4955.2	3899.1	2838.8	3901.2	4031.8	2988.3	6933.2	14630	5752.9	8080.7	18292
3868.1	7896	4756.1	2519.6	7070.8	4979.2	3919.1	2851	3889.6	3966.5	2984.1	6971.9	14662	5721.1	8050.5	18258
3932.4	8115.7	4880.1	2561.4	7183.4	5056.6	4012.3	2931.4	3974.5	3967.6	3043	7162.3	15260	5871	8316.7	18671
3879.1	8044.7	4848.8	2519.9	7114.4	5034.3	3992.3	2903.7	3918.1	3882.8	3029	7088.6	15044	5799.8	8206.5	18232
3903.8	8094.7	4913.6	2576.1	7234	5077.7	4011.2	2936.4	3943.6	4058.5	3041.8	7147.3	15072	5815.6	8313	18679
3900.6	8181.6	4960.6	2570.1	7305.4	5122.9	4041.6	2946.4	3970.8	4103	3046.5	7150.3	15266	5834.5	8314.2	18710
3884.9	8161.6	4940	2556.5	7268.6	5101.6	4019.8	2958.1	3967	4057.4	3031.5	7143.3	15203	5806.9	8266.1	18570
3916.5	8232.7	4977.9	2555.8	7266.5	5124.9	4063.4	2991.3	3980.5	3951	3044.8	7257.4	15484	5859.1	8371.2	18528
3914.4	8291.4	5008	2559.5	7259.4	5133.9	4054.6	2979.9	3955.3	3996.1	3027.3	7178.4	15354	5844.8	8383.4	18551
3943.6	8320.3	5039.7	2568.9	7331.2	5150.4	4085.9	3021.7	3987.4	3956.4	3057.2	7327.1	15648	5873.4	8463.2	18722
3866	8193.5	4970.5	2530.7	7191.5	5082.5	4002.5	2974	3937.7	4053.6	2999.7	7161.3	15203	5760.7	8249.4	18112
3861.8	8238.6	5037	2535.6	7206.6	5098.2	4033.4	2977.8	3929.2	4011.2	2997.6	7133.3	15229	5770	8305.8	18075
3897	8275.7	5062	2540.1	7280.8	5144.9	4092.5	3027.7	3958	3983.1	3039.2	7273.7	15490	5806.1	8366.4	18296
3901.2	8344.5	5107.1	2552	7293.1	5181	4112.9	3038.3	3954.8	3923.9	3053.7	7320.9	15689	5824.2	8445.9	18239
3916	8381	5143.5	2566.7	7350.8	5195.6	4102.4	3039.6	3950.5	4012.3	3043.5	7358.1	15630	5829	8441	18417
3939.8	8512.8	5204	2585.9	7476.3	5269.4	4151.3	3099.4	4033.4	4141.3	3072.2	7453.1	16005	5855.1	8531.5	18812
3920.7	8459.5	5211	2571.9	7360.1	5227.8	4159.1	3110.3	4002	4029.1	3061.9	7438.4	15866	5877.4	8569	18444
3952.1	8539	5268	2580.6	7396.5	5251.7	4174.2	3124.2	4005.2	4014.4	3066.6	7495.3	16018	5895	8629.5	18621
4015.5	8780.6	5381.2	2608.7	7592.6	5376.8	4240.4	3154	4056.3	4009	3101.2	7599	16599	5992.6	8759.9	19213
3996.1	8791	5408	2617.1	7573.2	5402.9	4286.2	3201.8	4094.7	4075.5	3126	7664.1	16680	5991.8	8807.9	19115
4011.7	8801.4	5431.4	2635	7639	5413.9	4275.9	3193.3	4063.9	4096.4	3118.1	7722.1	16697	5986.1	8835.2	19262
4030.1	8856.1	5461.5	2631.2	7665.1	5419.7	4305.2	3219.6	4082	4024.2	3136.9	7765.1	16848	5987.8	8914	19294
4065	9005.8	5564.8	2663.5	7736.4	5472.5	4331.9	3265.5	4141.3	4230.2	3163.2	7870.1	17143	6071.4	9036.6	19827
4066.7	9082.5	5616.9	2677.1	7795.1	5527.4	4355.2	3280.9	4145.2	4255.2	3162.4	7884.7	17218	6050.8	9058.2	19909
3981.5	8772.8	5476.9	2615.2	7599	5369.6	4263.8	3211.6	4049.7	4096.4	3101.2	7721	16548	5891	8798.8	18903
3982.1	8840.4	5544.5	2620.1	7579.7	5416	4316.8	3268.2	4082	4154.1	3105.1	7750.7	16506	5920.6	8860.1	19003
4022.5	8949.8	5559.5	2625.9	7664.1	5488	4337.7	3270	4095.8	4106.8	3127.3	7885.8	17052	5995.1	8900.8	19192
4033.4	9093.3	5654.9	2633.9	7651	5529.6	4387.5	3310.5	4117.9	4105.7	3143.9	7910.7	17280	6041.8	9051.4	19205
4076	9158.7	5721.8	2660.8	7751.8	5532.6	4412.8	3347.7	4153.5	4165.3	3154	7992.9	17339	6045.9	9149.2	19703
4077.1	9230.3	5731.1	2655	7771.7	5582.8	4434.8	3375	4173.7	4175.9	3158.4	8049.4	17569	6058.2	9108.3	19564
4076.6	9240	5808.5	2677.5	7844.2	5650.3	4500.7	3398.3	4177.6	4189.4	3195.1	8127.5	17633	6089.7	9193	19742
4092.5	9367.1	5876.6	2692.2	7859.9	5694	4526.7	3425.5	4180.4	4150.2	3192.9	8132.2	17791	6117.1	9325	19737
4074.9	9297	5825	2670.9	7822.9	5650.3	4458.6	3393.6	4179.9	4264.4	3182.7	8162.7	17758	6074.8	9158.7	19543
4078.2	9283	5879.8	2677.9	7837.5	5669.5	4527.3	3448.6	4190.5	4160.8	3192.4	8214.8	17766	6083.9	9258	19564
4158.6	9599.4	6050.8	2714.1	8020.5	5802.2	4592.1	3480.9	4245	4273	3240.2	8368.8	18524	6215.6	9465.1	20241
4157.4	9669.7	6096.3	2744.4	8063.3	5847.2	4619.2	3522.2	4265.5	4362.2	3243.8	8422.6	18486	6182.5	9493.8	20456
4074.9	9382.7	5974.8	2688	7867.8	5724.9	4555.9	3476.6	4191.1	4299.5	3192.9	8262.6	17755	6065.7	9274.7	19606
4082	9433.7	6049.2	2701.2	7887	5738.1	4590.8	3500.1	4200.1	4288.5	3209.8	8314.2	17838	6076.4	9344.6	19665
4125.1	9602.3	6095.5	2712.9	7953.9	5824.2	4636	3548.8	4238.7	4237	3210.7	8398.1	18277	6139.7	9440.8	19939
4132.3	9703.6	6159.8	2724.7	8020.5	5882.2	4659	3574	4267.3	4269	3230.8	8497.9	18509	6144.7	9476.6	20048
4163	9797.3	6251.3	2742.8	8036.6	5928.7	4732.6	3611.8	4286.2	4276.4	3262.3	8541.4	18777	6220.7	9687.3	20215
4183.2	9898.4	6341	2752.3	8076.1	5925.4	4713	3612.3	4296.6	4418.8	3265	8590.4	18848	6236	9653.5	20524
4235.8	10029	6381.1	2781.3	8187.5	5970.7	4763.1	3671.8	4360.5	4510.3	3301.3	8819.6	19389	6283.1	9818.3	20896
